Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,Child - SIS,69.64,73.3,77.18
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,Adult - SIS,271.1,280.75,290.87
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - SIS,356.87,369.04,381.78
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,SPD - SIS,945.55,975.72,1007.18
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - SIS,235.55,242.37,249.53
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,LTC - SIS,10609.33,10757.21,10909.38
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - SIS,8559.18,8657.08,8757.37
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,Maternity - UIS Federal,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,Maternity - SIS,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,Child - UIS State-Only,34.56,36.21,37.95
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,Adult - UIS State-Only,158.49,163.77,169.29
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - UIS State-Only,226.0,233.08,240.48
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,SPD - UIS State-Only,529.77,545.22,561.31
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - UIS State-Only,239.71,245.59,251.73
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,LTC - UIS State-Only,8972.13,9081.71,9194.09
1/23-12/23,2023,Regional,Alpine,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - UIS State-Only,8419.63,8513.37,8609.3
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federal,20.21,21.6,23.08
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federal,169.05,174.89,181.0
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federal,238.57,246.48,254.75
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federal,676.66,697.7,719.62
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federal,127.25,131.67,136.31
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federal,1654.53,1693.76,1734.51
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,137.77,141.74,145.89
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,63.73,67.16,70.8
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,217.15,224.95,233.13
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,294.5,304.59,315.16
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,759.18,783.67,809.19
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,212.24,218.29,224.63
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,10610.47,10759.37,10912.62
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,8558.24,8656.2,8756.54
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federal,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,38.9,40.69,42.57
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,134.3,138.93,143.78
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,201.24,207.66,214.37
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,422.76,435.36,448.49
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,217.89,223.22,228.78
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,8974.3,9084.52,9197.59
1/23-12/23,2023,Regional,Amador,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,8420.47,8514.46,8610.65
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Child - UIS Federal,28.76,30.58,32.52
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Adult - UIS Federal,240.11,248.13,256.51
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - UIS Federal,348.87,360.08,371.78
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,SPD - UIS Federal,995.02,1025.22,1056.67
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - UIS Federal,159.54,164.99,170.7
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,LTC - UIS Federal,1655.52,1694.37,1734.71
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - UIS Federal,139.55,143.71,148.07
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Child - SIS,69.64,73.3,77.18
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Adult - SIS,271.1,280.75,290.87
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - SIS,356.87,369.04,381.78
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,SPD - SIS,945.55,975.72,1007.18
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - SIS,235.55,242.37,249.53
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,LTC - SIS,10609.33,10757.21,10909.38
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - SIS,8559.18,8657.08,8757.37
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Maternity - UIS Federal,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Maternity - SIS,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Child - UIS State-Only,34.56,36.21,37.95
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,Adult - UIS State-Only,158.49,163.77,169.29
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - UIS State-Only,226.0,233.08,240.48
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,SPD - UIS State-Only,529.77,545.22,561.31
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - UIS State-Only,239.71,245.59,251.73
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,LTC - UIS State-Only,8972.13,9081.71,9194.09
1/23-12/23,2023,Regional,Amador,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - UIS State-Only,8419.63,8513.37,8609.3
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Child - UIS Federal,22.55,23.93,25.41
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Adult - UIS Federal,202.32,208.96,215.9
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,ACA Optional Expansion - UIS Federal,278.2,287.05,296.29
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,SPD - UIS Federal,625.37,644.38,664.19
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,SPD/Full-Dual - UIS Federal,141.99,146.69,151.61
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,LTC - UIS Federal,1717.21,1757.81,1799.96
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,LTC/Full-Dual - UIS Federal,241.84,248.79,256.04
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Child - SIS,97.74,101.85,106.19
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Adult - SIS,237.28,245.47,254.05
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,ACA Optional Expansion - SIS,293.91,303.66,313.87
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,SPD - SIS,851.61,876.35,902.13
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,SPD/Full-Dual - SIS,217.43,223.35,229.56
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,LTC - SIS,10428.45,10575.4,10726.63
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,LTC/Full-Dual - SIS,8495.76,8597.73,8702.3
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Maternity - UIS Federal,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Maternity - SIS,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Child - UIS State-Only,48.49,50.45,52.51
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,Adult - UIS State-Only,144.43,149.19,154.16
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,ACA Optional Expansion - UIS State-Only,217.54,224.24,231.23
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,SPD - UIS State-Only,371.06,381.89,393.18
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,SPD/Full-Dual - UIS State-Only,219.6,224.7,230.02
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,LTC - UIS State-Only,8721.42,8828.07,8937.45
1/23-12/23,2023,Regional,Amador,Kaiser Foundation Health Plan,Kaiser Permanente,LTC/Full-Dual - UIS State-Only,8253.92,8348.94,8446.26
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federal,20.21,21.6,23.08
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federal,169.05,174.89,181.0
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federal,238.57,246.48,254.75
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federal,676.66,697.7,719.62
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federal,127.25,131.67,136.31
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federal,1654.53,1693.76,1734.51
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,137.77,141.74,145.89
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,63.73,67.16,70.8
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,217.15,224.95,233.13
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,294.5,304.59,315.16
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,759.18,783.67,809.19
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,212.24,218.29,224.63
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,10610.47,10759.37,10912.62
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,8558.24,8656.2,8756.54
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federal,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,38.9,40.69,42.57
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,134.3,138.93,143.78
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,201.24,207.66,214.37
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,422.76,435.36,448.49
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,217.89,223.22,228.78
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,8974.3,9084.52,9197.59
1/23-12/23,2023,Regional,Butte,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,8420.47,8514.46,8610.65
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Child - UIS Federal,28.76,30.58,32.52
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Adult - UIS Federal,240.11,248.13,256.51
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - UIS Federal,348.87,360.08,371.78
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,SPD - UIS Federal,995.02,1025.22,1056.67
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - UIS Federal,159.54,164.99,170.7
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,LTC - UIS Federal,1655.52,1694.37,1734.71
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - UIS Federal,139.55,143.71,148.07
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Child - SIS,69.64,73.3,77.18
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Adult - SIS,271.1,280.75,290.87
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - SIS,356.87,369.04,381.78
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,SPD - SIS,945.55,975.72,1007.18
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - SIS,235.55,242.37,249.53
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,LTC - SIS,10609.33,10757.21,10909.38
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - SIS,8559.18,8657.08,8757.37
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Maternity - UIS Federal,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Maternity - SIS,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Child - UIS State-Only,34.56,36.21,37.95
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,Adult - UIS State-Only,158.49,163.77,169.29
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - UIS State-Only,226.0,233.08,240.48
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,SPD - UIS State-Only,529.77,545.22,561.31
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - UIS State-Only,239.71,245.59,251.73
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,LTC - UIS State-Only,8972.13,9081.71,9194.09
1/23-12/23,2023,Regional,Butte,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - UIS State-Only,8419.63,8513.37,8609.3
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federal,20.21,21.6,23.08
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federal,169.05,174.89,181.0
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federal,238.57,246.48,254.75
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federal,676.66,697.7,719.62
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federal,127.25,131.67,136.31
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federal,1654.53,1693.76,1734.51
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,137.77,141.74,145.89
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,63.73,67.16,70.8
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,217.15,224.95,233.13
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,294.5,304.59,315.16
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,759.18,783.67,809.19
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,212.24,218.29,224.63
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,10610.47,10759.37,10912.62
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,8558.24,8656.2,8756.54
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federal,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,11596.02,11848.72,12109.71
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,38.9,40.69,42.57
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,134.3,138.93,143.78
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,201.24,207.66,214.37
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,422.76,435.36,448.49
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,217.89,223.22,228.78
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,8974.3,9084.52,9197.59
1/23-12/23,2023,Regional,Calaveras,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,8420.47,8514.46,8610.65
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,Child - UIS Federal,28.76,30.58,32.52
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,Adult - UIS Federal,240.11,248.13,256.51
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - UIS Federal,348.87,360.08,371.78
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,SPD - UIS Federal,995.02,1025.22,1056.67
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - UIS Federal,159.54,164.99,170.7
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,LTC - UIS Federal,1655.52,1694.37,1734.71
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - UIS Federal,139.55,143.71,148.07
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,Child - SIS,69.64,73.3,77.18
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,Adult - SIS,271.1,280.75,290.87
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,ACA Optional Expansion - SIS,356.87,369.04,381.78
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,SPD - SIS,945.55,975.72,1007.18
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,SPD/Full-Dual - SIS,235.55,242.37,249.53
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,LTC - SIS,10609.33,10757.21,10909.38
1/23-12/23,2023,Regional,Calaveras,California Health and Wellness,California Health and Wellness,LTC/Full-Dual - SIS,8559.18,8657.08,8757.37
